ECs0841	4	2	2
ECs0842	259	139	121
ECs0843	5	2	3
ECs0844	10	3	8
ECs0845	7	4	3
ECs0846	90	42	48
ECs0847	329	164	165
ECs0848	28	12	16
ECs0849	5	2	3
ECs0850	648	336	312
ECs0851	3874	2026	1849
ECs0852	10890	5609	5286
ECs0853	6262	3095	3172
ECs0854	5624	2823	2805
ECs0855	2142	1124	1018
ECs0856	3376	1728	1648
ECs0857	5153	2644	2538
ECs0858	3134	1516	1647
ECs0859	6886	3446	3442
ECs0860	1722	843	879
ECs0861	839	410	429
ECs0862	56	26	31
ECs0863	720	369	351
ECs0864	2252	1181	1071
ECs0865	50	39	41
ECs0866	725	384	371
ECs0867	1320	687	635
ECs0868	1110	545	569
ECs0869	894	705	622
ECs0870	828	623	635
ECs0871	872	437	436
ECs0872	2019	1006	1014
ECs0873	1249	614	635
ECs0874	844	444	402
ECs0875	10029	5163	4867
ECs0876	135	71	65
ECs0877	1369	700	672
ECs0878	656	339	318
ECs0879	1732	871	863
ECs0880	3497	1718	1782
ECs0881	220	107	113
ECs0882	275	135	140
ECs0883	401	202	200
ECs0884	319	156	163
ECs0885	431	227	218
ECs0886	1223	628	611
ECs0887	2334	1151	1184
ECs0888	2151	1080	1071
ECs0889	10634	5399	5236
ECs0890	35072	17541	17535
ECs0891	1489	726	764
ECs0892	88733	44977	43964
ECs0893	914	579	539
ECs0894	652	351	301
ECs0895	408	234	244
ECs0896	6053	3082	3042
ECs0897	14393	7404	7023
ECs0898	2431	1257	1207
ECs0899	1123	585	538
ECs0900	293	143	150
ECs0902	26	14	13
ECs0903	118	70	52
ECs0904	1048	500	551
ECs0905	1811	949	863
ECs0906	2793	1437	1357
ECs0908	3129	1633	1496
ECs0909	2706	1312	1395
ECs0910	630	322	308
ECs0911	314	176	140
ECs0912	80	33	47
ECs0913	69	56	52
ECs5399	379	197	220
ECs5400	544	283	261
ECs0915	4836	2521	2317
ECs0916	819	400	420
ECs0917	906	654	614
ECs0918	1441	910	891
ECs0919	4393	2340	2164
ECs0920	1805	933	982
ECs0921	970	500	472
ECs0922	709	400	368
ECs0923	230	147	142
ECs0924	828	423	406
ECs0925	800	390	414
ECs0926	382	200	188
ECs0927	3468	1746	1725
ECs0928	533	396	441
ECs0929	1955	1138	1122
ECs0930	140	66	75
ECs0931	744	390	356
ECs0932	996	515	482
ECs0933	2479	1251	1228
ECs0934	6379	3162	3217
ECs0935	2753	1385	1368
ECs0936	280	134	147
ECs0937	620	311	309
ECs0938	364	200	164
ECs0939	602	307	295
ECs0940	33	13	22
ECs0941	7	3	5
ECs0942	574	747	686
ECs0943	12106	6399	6567
ECs0944	4467	2273	2195
ECs0945	2946	1535	1412
ECs0946	7456	3713	3743
ECs0947	6191	3136	3056
ECs0948	4912	2406	2510
ECs0949	11	10	1
ECs0950	8	3	5
ECs0952	426	218	208
ECs0953	771	517	482
ECs0954	1071	654	644
ECs0955	1343	717	627
ECs0956	2353	1219	1135
ECs0957	12303	6101	6204
ECs0958	64	36	28
ECs0959	80	44	38
ECs0960	1141	596	545
ECs0961	2599	1335	1264
ECs0962	1354	943	961
ECs0963	6179	3426	3358
ECs0964	928	498	486
ECs0965	1289	696	697
ECs0966	3553	1733	1923
ECs0967	1048	533	515
ECs0968	9909	5057	4855
serW	242	120	122
ECs0969	15102	7619	7486
ECs0970	1551	735	816
ECs0971	3055	1585	1471
ECs0972	1294	609	687
ECs0973	12236	6140	6098
ECs0974	11245	5695	5555
ECs0975	15103	7607	7499
ECs0976	1311	660	651
ECs0977	2829	1410	1421
ECs0978	18324	9282	9048
ECs0979	182	93	89
ECs0980	52	27	25
ECs0981	1089	806	895
ECs0982	18873	9730	9760
ECs0983	701	371	330
ECs0984	248	123	126
ECs0985	1931	974	959
ECs0986	58261	29170	29097
ECs0987	1404	708	696
ECs0988	18825	9626	9207
ECs0989	657	320	342
ECs0990	24466	11685	12783
ECs0991	6290	3265	3027
ECs0992	201	108	94
ECs0993	12368	6227	6143
ECs0994	230921	115409	115534
ECs0995	8487	4273	4215
ECs0996	565	277	290
ECs0997	9254	4771	4486
ECs0998	3037	1503	1535
ECs0999	1722	892	832
ECs1000	127	70	57
